26.147	17.6547
5.95111	21.032
6.08363	9.96779
4.97818	10.9984
2.71615	9.8472
22.5861	25.909
19.6075	25.3773
4.5596	22.7833
23.4521	23.3871
17.6099	7.57908
15.6835	4.48431
6.34947	6.43335
28.7641	11.7123
24.4006	25.3901
15.1914	7.84868
0.777697	27.934
9.56509	28.0375
29.3029	0.00388525
0.593359	0.482005
7.91356	5.45614
17.2445	4.05835
29.7496	13.7461
2.71847	1.95889
1.43167	26.1658
11.6943	19.9741
19.4334	15.2714
5.47859	14.6458
22.4059	11.0539
2.08597	15.989
28.7116	11.5493
23.5165	13.9368
7.04506	7.87957
5.2891	3.76597
24.7961	11.0506
2.87675	1.16421
24.5647	19.6356
4.33089	17.5048
25.5463	12.3653
2.87041	5.92829
28.7155	22.9664
3.03924	10.7858
20.7424	27.2439
13.3271	15.9524
3.37453	29.7335
29.7524	9.6905
24.2813	13.2726
17.6483	0.400463
16.9479	27.136
28.518	27.032
25.8523	11.382
21.0369	11.9105
11.1769	29.0915
7.14591	7.78594
6.48919	12.4957
7.36019	18.3673
9.25608	6.4727
25.7338	9.50696
27.2519	24.4072
17.6348	1.87439
14.9181	28.3377
20.5452	15.781
5.23757	19.3021
9.87654	24.0431
15.4358	6.5188
7.2122	13.8017
2.33287	26.9754
18.0189	6.13776
12.7135	26.945
12.9935	24.4998
22.7676	10.5391
2.24297	20.719
6.17553	28.3691
29.4431	2.45715
21.1502	4.11294
15.8096	23.8862
24.1274	21.3514
18.0239	4.65969
1.30694	13.8388
12.88	0.956577
8.60571	9.01215
13.4662	20.0542
5.04784	24.2945
22.3303	26.0795
8.9885	1.62427
6.56257	9.69739
2.91555	9.95954
28.4858	13.9662
7.29525	5.41335
3.51849	11.0176
10.7938	8.90525
22.79	14.7752
2.39236	10.5603
4.82614	29.9067
17.339	19.0592
15.8353	26.3003
14.9633	29.9298
6.02031	8.32768
0.137641	8.44321
12.5536	11.7207
2.17142	20.2073
18.4159	22.8115
4.47621	13.6914
2.42861	14.5228
16.9631	15.9097
17.1329	5.93018
12.9931	1.45124
17.3605	7.43349
6.48671	0.124566
20.7391	23.3858
17.3617	1.36625
28.766	11.6461
26.8955	24.6646
24.4497	9.32752
18.7229	3.81823
21.5953	10.0776
5.24498	17.4892
14.2359	22.8087
19.0735	3.74453
17.2179	1.94152
21.1339	21.5257
6.02954	4.8553
18.6376	11.8258
3.26201	5.57591
27.9075	22.2858
3.39909	8.27644
1.79675	27.1121
27.6833	28.8291
18.4541	12.9638
11.3733	18.6889
25.2702	21.1941
11.2564	3.73425
13.176	2.19292
0.261766	17.4174
17.2718	24.1042
15.2783	24.279
25.8892	29.8773
19.8609	15.2307
16.5383	28.1669
16.531	0.79885
29.0076	26.7967
8.91714	23.7286
23.6248	27.0664
7.27431	13.2529
5.76625	15.1622
12.0413	1.21557
19.6026	8.57298
28.6265	24.4816
0.698341	3.196
15.167	24.4534
10.2905	0.194383
24.0297	10.3055
12.5746	13.0453
1.81153	8.26136
23.0076	28.3106
18.1469	25.6811
0.743951	26.6054
2.00259	1.83794
11.8229	15.3044
3.62388	27.7931
1.99987	5.55264
1.12207	0.966287
29.6559	22.8472
28.9135	16.4
1.69008	13.1192
7.72227	15.3265
27.2669	18.5708
16.6373	16.8894
20.0963	10.6294
14.6125	2.43059
23.0949	18.5962
28.0654	6.14239
24.3407	26.5696
10.5223	6.1365
15.33	15.5022
16.3465	15.1118
2.44191	13.4093
28.285	21.0789
1.06419	26.5952
28.6773	1.19233
1.95277	10.0774
29.4032	22.1748
6.78644	26.3879
28.5683	2.99802
28.458	29.2475
22.8773	2.83379
22.0301	27.8265
25.1552	1.09278
6.66793	5.88546
16.1408	11.6451
24.7275	1.08359
19.0508	2.73243
5.83413	17.0239
3.76232	0.5595
25.0774	15.9583
16.8431	7.9392
22.0201	27.5766
2.78765	17.2749
12.9637	10.0674
8.78051	29.4255
28.2374	25.4324
24.6288	22.4087
27.4869	3.57068
24.0086	21.5252
12.7241	6.42298
2.27385	18.343
10.5354	23.0794
16.6077	7.70225
21.1879	13.8522
29.915	9.32617
10.8783	19.7335
18.3688	20.8773
5.57658	21.5092
23.1485	9.02347
8.12632	12.366
17.3035	26.1691
7.08311	4.6204
3.21811	22.5327
9.96996	9.05238
4.83008	10.2787
5.28098	2.71296
29.4815	25.2573
21.2415	3.2646
17.9832	22.5496
9.09471	13.9271
18.6972	9.39688
8.67893	26.3151
10.1134	7.4831
9.7056	12.4477
2.34608	18.1733
25.0996	12.9611
22.5756	11.8681
6.85416	23.3656
20.3045	1.48889
3.85466	12.1794
20.9335	22.569
14.4718	27.5581
0.597841	25.4778
17.3419	10.2458
27.6688	25.8963
10.457	3.20866
19.589	13.226
22.8379	3.8524
25.6626	23.9055
15.7027	19.2777
23.2032	12.9951
29.7633	13.8554
16.0733	13.8548
11.8586	11.3531
10.3655	2.8625
7.79026	12.1264
13.5219	24.9063
27.9105	24.1717
20.7093	20.2092
20.7735	28.3656
9.85613	29.769
2.72733	11.6097
22.8285	15.1604
20.4295	27.174
9.92155	17.7032
22.8506	15.8809
15.7944	1.13283
13.3759	18.9193
11.774	15.8404
29.9554	5.76697
14.7366	14.8924
29.8079	14.686
9.04717	8.47171
27.4596	22.2811
17.8028	28.3685
26.811	29.025
12.5621	27.9533
18.9203	18.1846
28.5951	17.0485
28.2395	7.81957
2.38239	0.646299
29.1115	7.37911
17.6639	0.73717
0.425089	13.0292
29.4498	3.03223
10.528	18.6826
22.0653	8.60483
24.775	26.8878
5.82165	0.502901
12.9588	10.2942
3.77693	16.7948
25.4644	14.5596
10.0927	0.79575
20.5111	17.3048
6.0006	2.55251
28.4583	17.7949
25.6671	13.6093
11.7631	21.2207
5.18321	14.8311
0.156214	16.2063
18.5447	10.9361
26.4364	0.507797
26.0126	4.09088
21.0115	24.1761
15.9957	28.9598
4.59161	5.8846
26.6186	4.06847
5.45998	18.6071
18.7514	20.696
9.67474	16.1469
20.0797	19.8179
5.46159	4.53689
15.3029	26.6131
9.34046	0.219594
22.3264	28.7314
18.3992	3.01174
19.6758	8.19273
22.1054	20.9074
12.4049	11.4456
4.65756	5.38296
5.01639	3.36988
17.6253	15.8197
11.4908	7.79958
6.05232	15.7321
20.9865	27.7237
10.1188	25.6293
8.82728	24.9574
2.2778	29.8607
22.8175	28.2187
5.16479	24.9258
23.9058	11.3792
7.15766	29.2135
7.80171	27.3598
7.56432	18.8002
11.4585	7.78573
2.32056	5.04958
22.5708	13.5376
18.9472	16.8083
5.6523	12.2687
23.8529	5.97018
13.9778	19.3071
12.5763	10.6603
10.7647	28.4848
24.0402	26.4597
3.02018	9.51475
20.7329	2.54944
10.9932	6.64923
18.8728	13.7416
15.1827	4.04831
16.4934	11.1874
17.963	3.78326
1.84382	3.65448
19.076	15.0658
21.0956	13.0028
3.84815	15.2448
10.3954	21.7343
14.7668	21.8363
6.21964	28.2948
24.8429	15.0452
17.848	4.52339
12.762	27.5031
12.8515	1.41443
28.9783	29.364
1.06922	29.3631
8.10642	16.0576
20.383	1.80275
1.26418	11.5924
22.7851	11.6541
3.94452	14.8253
3.18511	11.4347
13.2416	22.3585
19.5492	29.0139
8.03261	7.79767
23.8258	3.05984
12.6906	8.95677
23.5441	24.5895
7.9323	13.0437
6.24144	3.43681
9.43366	4.79376
23.4841	25.2141
0.112657	13.9753
12.4978	14.8094
6.77398	13.8361
9.50886	17.4335
26.7426	21.506
24.423	12.0869
7.45585	16.5794
4.16267	11.6355
19.109	4.61241
3.97456	4.75361
1.75089	0.927469
21.9932	16.0104
21.3983	11.9839
8.16038	24.9379
12.0313	24.9623
22.0531	20.1445
7.48301	7.77351
25.8276	24.1077
10.3343	3.45576
26.8282	19.6079
20.4666	6.6191
