18.2	23	35.4	23.2	23.6	22	23	35.4	23.4	37.4	22	23.2	22	23	23	22	37.4	22	37.4	23.4	35.4	
18.3	23.2	35.6	23.4	23.8	22.2	23.2	35.6	23.6	37.6	22.2	23.4	22.2	23.2	23.2	22.2	37.6	22.2	37.6	23.6	35.6	
18.4	23.4	35.8	23.6	24	22.4	23.4	35.8	23.8	37.8	22.4	23.6	22.4	23.4	23.4	22.4	37.8	22.4	37.8	23.8	35.8	
18.5	23.4	36	23.6	24	22.4	23.4	36	23.8	38	22.4	23.6	22.4	23.4	23.4	22.4	38	22.4	38	23.8	36	
18.6	23.4	36.2	23.6	24	22.4	23.4	36.2	23.8	38.2	22.4	23.6	22.4	23.4	23.4	22.4	38.2	22.4	38.2	23.8	36.2	
18.7	23.6	36.4	23.8	24.2	22.6	23.6	36.4	24	38.4	22.6	23.8	22.6	23.6	23.6	22.6	38.4	22.6	38.4	24	36.4	
18.8	23.8	36.6	24	24.4	22.8	23.8	36.6	24.2	38.6	22.8	24	22.8	23.8	23.8	22.8	38.6	22.8	38.6	24.2	36.6	
18.9	24	36.8	24.2	24.6	23	24	36.8	24.4	38.8	23	24.2	23	24	24	23	38.8	23	38.8	24.4	36.8	
19	24	37	24.2	24.6	23	24	37	24.4	39	23	24.2	23	24	24	23	39	23	39	24.4	37	
19.1	24	37.2	24.2	24.6	23	24	37.2	24.4	39.2	23	24.2	23	24	24	23	39.2	23	39.2	24.4	37.2	
19.2	24.2	37.4	24.4	24.8	23.2	24.2	37.4	24.6	39.4	23.2	24.4	23.2	24.2	24.2	23.2	39.4	23.2	39.4	24.6	37.4	
19.3	24.4	37.6	24.6	25	23.4	24.4	37.6	24.8	39.6	23.4	24.6	23.4	24.4	24.4	23.4	39.6	23.4	39.6	24.8	37.6	
19.4	24.6	37.8	24.8	25.2	23.6	24.6	37.8	25	39.8	23.6	24.8	23.6	24.6	24.6	23.6	39.8	23.6	39.8	25	37.8	
19.5	24.6	38	24.8	25.2	23.6	24.6	38	25	40	23.6	24.8	23.6	24.6	24.6	23.6	40	23.6	40	25	38	
19.6	24.6	38.2	24.8	25.2	23.6	24.6	38.2	25	40.2	23.6	24.8	23.6	24.6	24.6	23.6	40.2	23.6	40.2	25	38.2	
19.7	24.8	38.4	25	25.4	23.8	24.8	38.4	25.2	40.4	23.8	25	23.8	24.8	24.8	23.8	40.4	23.8	40.4	25.2	38.4	
19.8	25	38.6	25.2	25.6	24	25	38.6	25.4	40.6	24	25.2	24	25	25	24	40.6	24	40.6	25.4	38.6	
19.9	25.2	38.8	25.4	25.8	24.2	25.2	38.8	25.6	40.8	24.2	25.4	24.2	25.2	25.2	24.2	40.8	24.2	40.8	25.6	38.8	
20	25.2	39	25.4	25.8	24.2	25.2	39	25.6	41	24.2	25.4	24.2	25.2	25.2	24.2	41	24.2	41	25.6	39	
